transaction_id,customer_id,partner_id,product_id,transaction_date,amount,revenue,is_repeat,cross_sell,status
T01127,C129,P05,PR05,2025-08-02,13574,271.48,Yes,No,Success
T01128,C237,P18,PR05,2025-04-04,41677,833.54,Yes,No,Success
T01129,C356,P11,PR01,2025-09-15,29460,883.8,No,No,Success
T01130,C493,P14,PR04,2025-08-25,28058,1122.32,Yes,No,Pending
T01131,C315,P10,PR04,2025-05-05,9713,388.52,Yes,No,Success
T01132,C028,P13,PR06,2025-03-06,19724,690.34,Yes,Yes,Success
T01133,C430,P02,PR06,2025-02-13,30661,1073.13,Yes,No,Success
T01134,C421,P10,PR02,2025-10-17,6883,172.08,Yes,No,Success
T01135,C262,P02,PR05,2025-12-26,44698,893.96,Yes,Yes,Success
T01136,C459,P05,PR04,2025-06-04,15150,606.0,No,No,Failed
T01137,C353,P07,PR06,2025-02-28,41372,1448.02,Yes,Yes,Failed
T01138,C105,P04,PR05,2025-08-31,16700,334.0,Yes,No,Success
T01139,C208,P16,PR07,2025-04-05,20155,302.32,No,No,Success
T01140,C225,P20,PR06,2025-03-05,45151,1580.29,Yes,No,Success
T01141,C124,P06,PR06,2025-09-19,43587,1525.55,No,No,Success
T01142,C052,P19,PR02,2025-09-10,44247,1106.17,Yes,No,Success
T01143,C214,P14,PR05,2025-03-17,30906,618.12,Yes,No,Success
T01144,C018,P20,PR01,2025-08-16,20341,610.23,Yes,No,Pending
T01145,C235,P09,PR04,2025-01-05,47886,1915.44,No,No,Failed
T01146,C463,P17,PR05,2025-07-19,23361,467.22,Yes,Yes,Success
T01147,C174,P15,PR05,2025-03-13,37406,748.12,Yes,No,Success
T01148,C248,P13,PR03,2025-08-30,42779,2138.95,No,Yes,Success
T01149,C270,P09,PR05,2025-03-08,43682,873.64,No,No,Success
T01150,C035,P02,PR05,2025-01-16,26961,539.22,No,Yes,Success
T01151,C244,P11,PR01,2025-04-29,45020,1350.6,No,No,Success
T01152,C373,P13,PR02,2025-08-04,11903,297.57,No,Yes,Success
T01153,C038,P15,PR01,2025-07-11,49647,1489.41,No,No,Failed
T01154,C231,P13,PR02,2025-03-10,46291,1157.28,No,No,Success
T01155,C348,P10,PR02,2025-04-26,29172,729.3,Yes,Yes,Success
T01156,C045,P19,PR06,2025-01-13,13102,458.57,No,No,Success
T01157,C185,P14,PR06,2025-10-18,843,29.51,Yes,Yes,Success
T01158,C329,P17,PR05,2025-09-12,48228,964.56,Yes,Yes,Success
T01159,C317,P18,PR05,2025-03-12,23862,477.24,No,No,Success
T01160,C041,P05,PR06,2025-09-22,37799,1322.97,Yes,Yes,Success
T01161,C012,P08,PR05,2025-05-29,22187,443.74,No,No,Success
T01162,C496,P10,PR01,2025-02-08,10845,325.35,Yes,Yes,Success
T01163,C205,P20,PR05,2025-01-30,20962,419.24,Yes,No,Success
T01164,C335,P01,PR07,2025-01-17,17739,266.08,Yes,No,Success
T01165,C105,P18,PR05,2025-06-18,9628,192.56,No,No,Failed
T01166,C413,P19,PR02,2025-11-09,5278,131.95,No,No,Success
T01167,C307,P20,PR08,2025-02-11,27778,555.56,No,No,Success
T01168,C019,P16,PR05,2025-09-17,7319,146.38,Yes,No,Success
T01169,C011,P02,PR05,2025-01-14,15426,308.52,No,No,Success
T01170,C351,P01,PR06,2025-10-10,45191,1581.69,Yes,No,Success
T01171,C219,P18,PR01,2025-03-12,46462,1393.86,Yes,Yes,Success
T01172,C100,P11,PR06,2025-08-12,23554,824.39,No,Yes,Success
T01173,C383,P18,PR01,2025-10-18,27570,827.1,Yes,No,Failed
T01174,C040,P02,PR02,2025-03-06,4227,105.68,Yes,No,Success
T01175,C150,P05,PR05,2025-11-07,16506,330.12,Yes,No,Success
T01176,C106,P16,PR01,2025-12-28,36128,1083.84,No,No,Failed
T01177,C155,P12,PR02,2025-10-10,47235,1180.88,Yes,No,Success
T01178,C278,P17,PR02,2025-02-23,46229,1155.73,Yes,No,Success
T01179,C041,P07,PR05,2025-03-12,18835,376.7,No,No,Success
T01180,C191,P05,PR05,2025-01-19,8544,170.88,No,No,Success
T01181,C011,P16,PR04,2025-01-18,7986,319.44,Yes,No,Success
T01182,C143,P20,PR07,2025-07-16,4413,66.19,Yes,No,Success
T01183,C195,P06,PR01,2025-12-04,13982,419.46,Yes,Yes,Success
T01184,C480,P01,PR05,2025-11-08,23293,465.86,No,No,Success
T01185,C303,P07,PR02,2025-01-15,49869,1246.73,Yes,No,Success
T01186,C476,P02,PR04,2025-02-25,48290,1931.6,Yes,No,Failed
T01187,C238,P14,PR02,2025-10-21,35546,888.65,No,No,Success
T01188,C382,P08,PR07,2025-03-09,31127,466.9,No,No,Success
T01189,C395,P18,PR02,2025-06-01,16879,421.98,Yes,No,Success
T01190,C129,P20,PR03,2025-01-07,43703,2185.15,Yes,No,Success
T01191,C228,P15,PR02,2025-01-09,12216,305.4,Yes,No,Pending
T01192,C112,P14,PR04,2025-01-30,36977,1479.08,Yes,Yes,Failed
T01193,C226,P06,PR05,2025-05-13,4697,93.94,No,No,Failed
T01194,C090,P05,PR01,2025-11-13,41809,1254.27,No,Yes,Success
T01195,C441,P15,PR01,2025-10-24,33708,1011.24,Yes,No,Success
T01196,C500,P09,PR07,2025-01-09,17477,262.15,No,No,Success
T01197,C121,P12,PR05,2025-02-25,39859,797.18,Yes,No,Success
T01198,C293,P12,PR02,2025-12-15,21850,546.25,Yes,No,Failed
T01199,C311,P12,PR01,2025-06-21,21900,657.0,No,No,Success
T01200,C319,P01,PR07,2025-03-24,19771,296.56,Yes,No,Success
T01201,C312,P07,PR05,2025-06-10,7462,149.24,Yes,No,Success
T01202,C482,P07,PR05,2025-07-13,23047,460.94,No,Yes,Success
T01203,C041,P03,PR03,2025-04-25,43046,2152.3,Yes,No,Success
T01204,C376,P04,PR05,2025-09-28,35821,716.42,No,No,Success
T01205,C138,P07,PR05,2025-10-22,21270,425.4,Yes,Yes,Success
T01206,C119,P15,PR05,2025-06-11,24221,484.42,No,Yes,Success
T01207,C186,P03,PR05,2025-06-30,27364,547.28,Yes,Yes,Success
T01208,C230,P14,PR04,2025-04-28,15596,623.84,Yes,No,Success
T01209,C346,P19,PR05,2025-12-07,27213,544.26,Yes,No,Success
T01210,C210,P14,PR02,2025-09-16,5841,146.03,No,No,Success
T01211,C449,P15,PR05,2025-01-08,12290,245.8,Yes,No,Success
T01212,C381,P04,PR05,2025-03-06,31292,625.84,No,No,Success
T01213,C068,P17,PR01,2025-09-29,5285,158.55,No,No,Success
T01214,C124,P10,PR03,2025-03-02,36999,1849.95,Yes,No,Success
T01215,C370,P02,PR05,2025-02-07,7562,151.24,No,No,Success
T01216,C380,P14,PR03,2025-05-29,29975,1498.75,No,No,Success
T01217,C470,P17,PR05,2025-02-12,39137,782.74,Yes,Yes,Success
T01218,C195,P11,PR05,2025-08-13,30222,604.44,Yes,No,Success
T01219,C153,P16,PR05,2025-06-24,15721,314.42,Yes,No,Success
T01220,C147,P11,PR05,2025-07-16,28463,569.26,Yes,Yes,Success
T01221,C452,P07,PR06,2025-08-09,48644,1702.54,Yes,No,Success
T01222,C085,P04,PR01,2025-05-28,19164,574.92,Yes,No,Failed
T01223,C311,P04,PR02,2025-04-29,17501,437.53,No,Yes,Success
T01224,C087,P01,PR06,2025-11-03,49970,1748.95,No,No,Success
T01225,C251,P01,PR05,2025-07-09,936,18.72,Yes,No,Success
T01226,C065,P15,PR05,2025-06-01,34637,692.74,No,No,Failed
T01227,C253,P09,PR01,2025-02-14,28828,864.84,No,No,Success
T01228,C412,P03,PR01,2025-04-24,23681,710.43,No,No,Success
T01229,C377,P17,PR02,2025-12-11,41828,1045.7,No,No,Success
T01230,C052,P17,PR07,2025-06-12,28901,433.51,Yes,No,Success
T01231,C322,P01,PR05,2025-05-06,42082,841.64,Yes,No,Failed
T01232,C241,P05,PR05,2025-09-06,17885,357.7,No,No,Success
T01233,C487,P17,PR01,2025-04-20,6313,189.39,Yes,Yes,Success
T01234,C020,P14,PR02,2025-12-19,12172,304.3,Yes,No,Success
T01235,C272,P06,PR05,2025-06-03,32234,644.68,No,No,Success
T01236,C201,P20,PR04,2025-07-02,41789,1671.56,Yes,No,Success
T01237,C392,P10,PR07,2025-08-03,49977,749.65,No,No,Success
T01238,C490,P11,PR01,2025-12-05,30956,928.68,Yes,No,Success
T01239,C431,P16,PR05,2025-11-04,32202,644.04,Yes,Yes,Success
T01240,C032,P18,PR05,2025-06-15,27304,546.08,Yes,No,Success
T01241,C134,P02,PR04,2025-05-18,26627,1065.08,Yes,Yes,Success
T01242,C210,P08,PR01,2025-10-21,29836,895.08,No,No,Success
T01243,C313,P11,PR01,2025-03-08,40693,1220.79,No,Yes,Success
T01244,C400,P11,PR06,2025-06-30,6414,224.49,No,No,Success
T01245,C275,P07,PR05,2025-03-22,24230,484.6,No,No,Success
T01246,C467,P12,PR02,2025-06-19,11077,276.93,Yes,No,Success
T01247,C387,P17,PR01,2025-02-22,1812,54.36,Yes,No,Success
T01248,C118,P08,PR02,2025-01-18,2088,52.2,Yes,Yes,Success
T01249,C419,P09,PR05,2025-02-13,9097,181.94,Yes,No,Success
T01250,C008,P18,PR05,2025-11-06,1820,36.4,No,Yes,Success
T01251,C440,P10,PR03,2025-06-15,40194,2009.7,Yes,No,Success
T01252,C136,P19,PR04,2025-08-30,7032,281.28,Yes,No,Success
T01253,C248,P10,PR03,2025-12-26,18755,937.75,Yes,Yes,Success
T01254,C488,P12,PR04,2025-10-07,26297,1051.88,No,No,Success
T01255,C229,P12,PR01,2025-09-02,15711,471.33,Yes,No,Success
T01256,C049,P18,PR06,2025-03-28,5981,209.34,Yes,No,Success
T01257,C316,P16,PR01,2025-09-25,26923,807.69,No,No,Success
T01258,C211,P10,PR05,2025-06-22,17016,340.32,No,Yes,Success
T01259,C138,P07,PR05,2025-10-15,865,17.3,No,No,Success
T01260,C237,P16,PR05,2025-09-21,21591,431.82,Yes,No,Success
T01261,C359,P03,PR07,2025-07-12,28398,425.97,Yes,Yes,Success
T01262,C225,P04,PR01,2025-01-20,13434,403.02,No,No,Success
T01263,C384,P18,PR05,2025-08-03,9666,193.32,Yes,No,Success
T01264,C139,P17,PR02,2025-06-15,44847,1121.17,No,No,Success
T01265,C351,P07,PR01,2025-11-11,34791,1043.73,No,No,Success
T01266,C480,P11,PR04,2025-03-11,14303,572.12,Yes,No,Success
T01267,C077,P16,PR02,2025-02-04,12245,306.12,No,Yes,Success
T01268,C276,P15,PR01,2025-06-19,6650,199.5,Yes,No,Success
T01269,C287,P08,PR01,2025-06-26,42203,1266.09,No,No,Success
T01270,C300,P10,PR06,2025-07-08,28429,995.02,No,No,Success
T01271,C104,P03,PR05,2025-10-31,43712,874.24,Yes,No,Success
T01272,C065,P17,PR02,2025-10-28,7205,180.12,No,No,Success
T01273,C142,P20,PR06,2025-12-09,40134,1404.69,No,Yes,Success
T01274,C047,P20,PR02,2025-03-17,14684,367.1,Yes,No,Success
T01275,C071,P17,PR01,2025-08-14,3920,117.6,Yes,No,Success
T01276,C287,P13,PR05,2025-07-13,16279,325.58,No,No,Success
T01277,C272,P03,PR06,2025-11-06,21273,744.56,No,No,Failed
T01278,C074,P14,PR06,2025-10-14,47118,1649.13,Yes,No,Success
T01279,C334,P12,PR01,2025-04-02,29035,871.05,Yes,No,Success
T01280,C218,P07,PR05,2025-11-12,48242,964.84,Yes,No,Failed
T01281,C478,P01,PR03,2025-04-11,12231,611.55,Yes,No,Success
T01282,C467,P12,PR02,2025-05-10,6667,166.68,Yes,Yes,Success
T01283,C246,P13,PR05,2025-01-23,42552,851.04,No,No,Success
T01284,C422,P01,PR01,2025-08-30,37998,1139.94,No,No,Success
T01285,C385,P18,PR04,2025-02-23,42937,1717.48,Yes,Yes,Failed
T01286,C091,P05,PR01,2025-02-12,48747,1462.41,Yes,No,Success
T01287,C161,P04,PR05,2025-10-06,4584,91.68,Yes,No,Success
T01288,C429,P11,PR05,2025-12-30,22301,446.02,Yes,No,Success
T01289,C482,P13,PR03,2025-08-02,1428,71.4,No,No,Success
T01290,C076,P09,PR06,2025-02-12,33367,1167.85,Yes,Yes,Success
T01291,C089,P01,PR05,2025-06-09,27320,546.4,Yes,No,Success
T01292,C045,P19,PR05,2025-08-26,46132,922.64,Yes,No,Success
T01293,C303,P01,PR01,2025-03-28,21307,639.21,No,Yes,Success
T01294,C483,P08,PR01,2025-06-07,47966,1438.98,No,No,Failed
T01295,C068,P10,PR01,2025-01-28,48872,1466.16,Yes,No,Success
T01296,C116,P07,PR05,2025-05-20,27630,552.6,No,Yes,Success
T01297,C048,P16,PR05,2025-07-01,17837,356.74,Yes,No,Success
T01298,C352,P06,PR04,2025-01-19,41854,1674.16,No,No,Success
T01299,C223,P12,PR05,2025-11-27,46518,930.36,No,No,Success
T01300,C283,P09,PR05,2025-02-16,33514,670.28,Yes,Yes,Success
T01301,C265,P06,PR02,2025-09-01,8056,201.4,Yes,No,Success
T01302,C462,P02,PR03,2025-06-15,39060,1953.0,No,No,Failed
T01303,C244,P11,PR01,2025-06-22,28117,843.51,No,Yes,Failed
T01304,C280,P06,PR02,2025-01-12,31094,777.35,Yes,No,Success
T01305,C205,P16,PR05,2025-05-05,48403,968.06,Yes,No,Success
T01306,C021,P08,PR05,2025-09-17,20172,403.44,Yes,No,Success
T01307,C015,P06,PR05,2025-09-20,39367,787.34,Yes,No,Success
T01308,C102,P19,PR05,2025-03-13,34846,696.92,Yes,No,Pending
T01309,C406,P05,PR08,2025-06-27,20768,415.36,Yes,Yes,Success
T01310,C155,P10,PR01,2025-02-11,11776,353.28,Yes,No,Success
T01311,C351,P18,PR05,2025-07-11,10601,212.02,Yes,Yes,Success
T01312,C358,P07,PR05,2025-08-30,26324,526.48,No,No,Success
T01313,C199,P05,PR05,2025-06-12,6779,135.58,No,Yes,Success
T01314,C374,P14,PR06,2025-11-02,44720,1565.2,Yes,Yes,Success
T01315,C014,P08,PR05,2025-11-08,38932,778.64,Yes,Yes,Success
T01316,C313,P20,PR05,2025-07-23,604,12.08,No,No,Success
T01317,C155,P14,PR01,2025-02-17,14343,430.29,Yes,No,Success
T01318,C346,P16,PR02,2025-01-18,25850,646.25,Yes,No,Success
T01319,C428,P04,PR03,2025-08-27,34404,1720.2,No,No,Success
T01320,C412,P01,PR05,2025-03-24,27007,540.14,Yes,No,Success
T01321,C335,P13,PR04,2025-08-05,32359,1294.36,No,No,Success
T01322,C414,P15,PR05,2025-09-15,40059,801.18,Yes,No,Success
T01323,C058,P06,PR05,2025-08-06,24411,488.22,Yes,No,Success
T01324,C486,P19,PR01,2025-05-13,22593,677.79,Yes,No,Success
T01325,C238,P10,PR04,2025-01-21,3681,147.24,Yes,No,Success
T01326,C190,P09,PR06,2025-08-06,45483,1591.91,Yes,No,Success
T01327,C151,P12,PR05,2025-08-02,12213,244.26,Yes,No,Success
T01328,C375,P02,PR05,2025-09-30,23912,478.24,No,Yes,Success
T01329,C075,P16,PR01,2025-08-09,48130,1443.9,No,No,Success
T01330,C421,P17,PR05,2025-10-19,48517,970.34,Yes,Yes,Success
T01331,C327,P04,PR01,2025-07-15,47935,1438.05,Yes,No,Success
T01332,C217,P13,PR05,2025-01-12,20290,405.8,Yes,No,Success
T01333,C429,P14,PR05,2025-03-01,5695,113.9,No,No,Pending
T01334,C438,P08,PR05,2025-12-22,35834,716.68,No,No,Success
T01335,C141,P06,PR05,2025-05-22,29135,582.7,Yes,Yes,Success
T01336,C140,P01,PR01,2025-07-28,19172,575.16,Yes,No,Success
T01337,C307,P11,PR02,2025-02-19,30806,770.15,Yes,Yes,Success
T01338,C373,P20,PR01,2025-08-24,19363,580.89,Yes,No,Success
T01339,C007,P11,PR03,2025-06-24,37046,1852.3,Yes,No,Success
T01340,C108,P18,PR06,2025-12-24,33200,1162.0,Yes,No,Success
T01341,C496,P03,PR05,2025-11-20,37941,758.82,Yes,No,Success
T01342,C190,P10,PR05,2025-05-30,35207,704.14,No,No,Success
T01343,C086,P20,PR01,2025-06-30,38834,1165.02,Yes,No,Success
T01344,C285,P16,PR05,2025-05-01,19104,382.08,Yes,No,Success
T01345,C050,P13,PR07,2025-04-22,8593,128.89,Yes,Yes,Success
T01346,C206,P18,PR06,2025-07-29,48633,1702.16,Yes,Yes,Failed
T01347,C323,P04,PR02,2025-12-07,24301,607.52,No,No,Success
T01348,C273,P13,PR02,2025-04-26,35602,890.05,No,No,Success
T01349,C081,P06,PR06,2025-07-24,29955,1048.43,Yes,No,Success
T01350,C350,P04,PR04,2025-07-16,11789,471.56,Yes,No,Success
T01351,C317,P08,PR01,2025-03-12,2403,72.09,No,No,Success
T01352,C485,P01,PR05,2025-06-16,27289,545.78,No,Yes,Success
T01353,C012,P20,PR05,2025-12-01,24767,495.34,Yes,No,Success
T01354,C189,P08,PR06,2025-03-31,30500,1067.5,Yes,No,Success
T01355,C458,P01,PR01,2025-04-16,4747,142.41,Yes,No,Success
T01356,C408,P06,PR04,2025-08-25,16352,654.08,Yes,Yes,Success
T01357,C126,P15,PR02,2025-02-05,10937,273.43,Yes,Yes,Success
T01358,C442,P13,PR06,2025-02-06,31315,1096.03,No,No,Failed
T01359,C398,P20,PR05,2025-11-28,47410,948.2,No,No,Success
T01360,C150,P13,PR06,2025-01-21,4418,154.63,Yes,No,Success
T01361,C404,P04,PR05,2025-02-23,28587,571.74,Yes,No,Success
T01362,C370,P06,PR05,2025-07-07,7825,156.5,Yes,No,Failed
T01363,C136,P04,PR05,2025-06-18,14268,285.36,No,Yes,Failed
T01364,C388,P09,PR04,2025-06-25,16538,661.52,Yes,No,Success
T01365,C141,P20,PR05,2025-01-19,37739,754.78,No,Yes,Success
T01366,C289,P12,PR02,2026-01-01,24804,620.1,Yes,No,Success
T01367,C366,P15,PR05,2025-12-11,31648,632.96,Yes,No,Success
T01368,C440,P13,PR01,2025-05-12,19658,589.74,No,Yes,Success
T01369,C007,P09,PR02,2025-07-06,38788,969.7,No,No,Pending
T01370,C461,P06,PR03,2025-06-26,41031,2051.55,No,No,Success
T01371,C444,P16,PR05,2025-11-28,25271,505.42,Yes,No,Success
T01372,C343,P03,PR06,2025-06-25,1432,50.12,Yes,Yes,Success
T01373,C405,P04,PR05,2025-11-29,48260,965.2,Yes,No,Success
T01374,C431,P17,PR05,2025-04-27,1299,25.98,No,No,Success
T01375,C260,P03,PR05,2025-05-19,22095,441.9,Yes,No,Success
T01376,C229,P19,PR06,2025-09-25,4168,145.88,Yes,No,Success
T01377,C440,P08,PR05,2025-04-27,43151,863.02,No,No,Success
T01378,C143,P03,PR05,2025-04-08,36674,733.48,No,No,Failed
T01379,C032,P07,PR01,2025-04-27,20341,610.23,Yes,No,Success
T01380,C164,P03,PR01,2025-04-11,3847,115.41,Yes,No,Success
T01381,C111,P20,PR01,2025-09-07,39125,1173.75,Yes,Yes,Success
T01382,C454,P15,PR06,2025-11-26,47684,1668.94,Yes,No,Success
T01383,C129,P14,PR04,2025-11-04,532,21.28,Yes,No,Success
T01384,C488,P10,PR04,2025-05-16,19096,763.84,No,Yes,Success
T01385,C321,P15,PR05,2025-02-27,20737,414.74,No,No,Success
T01386,C241,P16,PR02,2025-03-25,33893,847.33,Yes,No,Success
T01387,C176,P18,PR01,2025-04-04,29545,886.35,Yes,Yes,Success
T01388,C164,P17,PR02,2025-08-30,20513,512.83,Yes,No,Success
T01389,C166,P06,PR05,2025-04-09,10631,212.62,No,No,Failed
T01390,C167,P17,PR05,2025-08-31,10797,215.94,No,No,Success
T01391,C242,P10,PR02,2025-07-09,17726,443.15,Yes,No,Success
T01392,C158,P14,PR05,2025-10-16,29972,599.44,Yes,No,Success
T01393,C182,P05,PR03,2025-08-22,27290,1364.5,No,Yes,Success
T01394,C132,P10,PR02,2025-07-11,47467,1186.67,Yes,No,Success
T01395,C103,P07,PR05,2025-11-13,48932,978.64,Yes,No,Success
T01396,C371,P16,PR02,2025-10-31,21830,545.75,Yes,No,Success
T01397,C492,P16,PR05,2025-05-08,45575,911.5,Yes,No,Success
T01398,C176,P09,PR01,2025-10-03,42418,1272.54,Yes,No,Success
T01399,C038,P11,PR01,2025-07-31,49640,1489.2,No,No,Success
T01400,C046,P15,PR05,2025-05-06,37320,746.4,Yes,No,Success
T01401,C354,P01,PR05,2025-03-13,19598,391.96,No,Yes,Success
T01402,C491,P12,PR05,2025-08-17,21075,421.5,No,Yes,Success
T01403,C171,P07,PR02,2025-12-13,24237,605.93,No,No,Success
T01404,C062,P14,PR07,2025-08-07,9692,145.38,Yes,No,Success
T01405,C192,P01,PR05,2025-10-17,34071,681.42,Yes,Yes,Success
T01406,C252,P10,PR05,2025-10-22,35811,716.22,Yes,Yes,Success
T01407,C400,P04,PR01,2025-09-30,37088,1112.64,Yes,No,Failed
T01408,C313,P07,PR05,2025-02-07,31200,624.0,No,No,Success
T01409,C078,P11,PR04,2025-02-07,48926,1957.04,Yes,No,Success
T01410,C420,P14,PR05,2025-01-11,48961,979.22,Yes,No,Success
T01411,C116,P11,PR03,2025-08-07,1059,52.95,Yes,No,Success
T01412,C235,P07,PR05,2025-10-22,35389,707.78,No,No,Success
T01413,C396,P05,PR05,2025-04-16,12876,257.52,Yes,Yes,Success
T01414,C400,P05,PR07,2025-10-04,3085,46.27,Yes,Yes,Failed
T01415,C107,P07,PR07,2025-06-05,43633,654.5,Yes,No,Success
T01416,C014,P05,PR06,2025-08-14,23787,832.55,Yes,No,Success
T01417,C107,P13,PR06,2025-01-26,48990,1714.65,Yes,No,Success
T01418,C048,P06,PR03,2025-09-17,8669,433.45,No,No,Success
T01419,C482,P16,PR05,2025-11-06,8387,167.74,Yes,No,Success
T01420,C410,P17,PR02,2025-07-04,6450,161.25,Yes,No,Failed
T01421,C412,P14,PR01,2025-07-24,25405,762.15,No,Yes,Success
T01422,C223,P10,PR02,2025-04-28,4779,119.48,No,Yes,Success
T01423,C009,P09,PR03,2025-11-28,31391,1569.55,No,Yes,Success
T01424,C066,P17,PR01,2025-03-21,1107,33.21,Yes,No,Success
T01425,C444,P10,PR05,2025-07-10,14251,285.02,No,No,Success
T01426,C495,P05,PR01,2025-12-09,34486,1034.58,Yes,No,Success
T01427,C105,P10,PR01,2025-07-26,33107,993.21,No,No,Success
T01428,C170,P01,PR02,2025-08-29,2192,54.8,Yes,No,Failed
T01429,C391,P20,PR01,2025-09-26,25209,756.27,Yes,Yes,Success
T01430,C034,P04,PR02,2025-09-01,28017,700.43,Yes,No,Failed
T01431,C415,P01,PR04,2025-06-09,40035,1601.4,Yes,No,Success
T01432,C188,P20,PR02,2025-12-09,35888,897.2,No,No,Success
T01433,C065,P08,PR06,2025-09-21,13363,467.71,Yes,No,Success
T01434,C368,P13,PR01,2025-05-25,6712,201.36,No,Yes,Success
T01435,C155,P11,PR01,2025-12-30,43712,1311.36,No,No,Success
T01436,C390,P05,PR05,2025-06-17,17980,359.6,Yes,No,Success
T01437,C383,P13,PR07,2025-11-20,2742,41.13,Yes,Yes,Success
T01438,C428,P08,PR01,2025-03-24,2735,82.05,Yes,Yes,Success
T01439,C322,P19,PR06,2025-07-27,12804,448.14,Yes,Yes,Success
T01440,C382,P09,PR05,2025-12-02,8221,164.42,No,No,Success
T01441,C175,P16,PR06,2025-10-09,17230,603.05,Yes,Yes,Failed
T01442,C033,P12,PR05,2025-08-07,17727,354.54,No,No,Success
T01443,C425,P04,PR02,2025-03-03,30478,761.95,Yes,No,Failed
T01444,C284,P03,PR02,2025-09-16,29084,727.1,Yes,No,Failed
T01445,C431,P08,PR05,2025-01-09,9787,195.74,Yes,No,Success
T01446,C441,P17,PR05,2025-09-26,37389,747.78,Yes,No,Success
T01447,C086,P12,PR05,2025-03-23,35291,705.82,Yes,Yes,Success
T01448,C367,P05,PR05,2025-10-04,49724,994.48,No,No,Failed
T01449,C152,P13,PR02,2025-09-25,26771,669.28,No,No,Success
T01450,C001,P03,PR01,2025-05-09,20160,604.8,No,No,Success
T01451,C492,P03,PR05,2025-01-31,39427,788.54,No,Yes,Success
T01452,C201,P06,PR01,2025-11-27,16390,491.7,Yes,No,Success
T01453,C494,P09,PR03,2025-03-13,15331,766.55,No,Yes,Success
T01454,C106,P15,PR07,2025-03-14,10451,156.76,No,No,Success
T01455,C269,P04,PR01,2025-11-18,20892,626.76,Yes,Yes,Success
T01456,C381,P20,PR06,2025-08-21,35971,1258.99,Yes,No,Success
T01457,C487,P02,PR05,2025-07-15,18332,366.64,No,No,Success
T01458,C449,P16,PR04,2025-05-30,11539,461.56,Yes,Yes,Pending
T01459,C443,P12,PR05,2025-05-04,39759,795.18,No,No,Success
T01460,C030,P04,PR07,2025-05-24,28134,422.01,No,No,Failed
T01461,C215,P09,PR05,2025-07-02,22050,441.0,Yes,Yes,Success
T01462,C114,P19,PR02,2025-08-11,32938,823.45,No,Yes,Success
T01463,C311,P19,PR05,2025-07-12,37244,744.88,No,No,Success
T01464,C303,P04,PR01,2025-10-22,7564,226.92,Yes,No,Success
T01465,C463,P20,PR05,2025-08-04,46985,939.7,No,No,Success
T01466,C437,P15,PR05,2025-10-21,29351,587.02,No,Yes,Success
T01467,C399,P14,PR06,2025-12-09,49284,1724.94,No,Yes,Success
T01468,C051,P10,PR05,2025-07-31,22058,441.16,No,No,Success
T01469,C177,P12,PR02,2025-05-08,45261,1131.53,Yes,No,Success
T01470,C135,P06,PR05,2025-04-18,42102,842.04,Yes,No,Success
T01471,C179,P06,PR05,2025-09-13,49869,997.38,No,No,Success
T01472,C163,P10,PR05,2025-02-21,15414,308.28,No,Yes,Success
T01473,C096,P13,PR05,2025-04-14,42408,848.16,Yes,No,Success
T01474,C387,P06,PR06,2025-03-28,24188,846.58,Yes,Yes,Success
T01475,C329,P18,PR06,2025-06-01,46390,1623.65,No,No,Success
T01476,C048,P03,PR05,2025-12-31,13516,270.32,Yes,No,Success
T01477,C175,P18,PR02,2025-07-01,47416,1185.4,Yes,No,Success
T01478,C315,P19,PR07,2025-02-12,19761,296.41,Yes,Yes,Success
T01479,C342,P09,PR02,2025-01-14,10658,266.45,Yes,No,Pending
T01480,C226,P07,PR02,2025-03-16,15300,382.5,Yes,Yes,Success
T01481,C213,P18,PR05,2025-10-10,29267,585.34,No,Yes,Success
T01482,C322,P19,PR05,2025-07-18,26689,533.78,No,No,Pending
T01483,C221,P12,PR06,2025-07-06,17772,622.02,No,No,Success
T01484,C069,P11,PR03,2025-12-26,45929,2296.45,Yes,No,Success
T01485,C363,P16,PR08,2025-10-02,33756,675.12,Yes,No,Success
T01486,C360,P18,PR05,2025-04-25,47526,950.52,Yes,No,Success
T01487,C303,P14,PR05,2025-02-03,33080,661.6,No,Yes,Success
T01488,C459,P12,PR05,2025-09-02,4271,85.42,No,Yes,Success
T01489,C142,P19,PR01,2025-05-10,47611,1428.33,No,No,Success
T01490,C392,P05,PR04,2025-07-22,46651,1866.04,Yes,No,Success
T01491,C120,P19,PR05,2025-09-18,22161,443.22,No,Yes,Success
T01492,C442,P01,PR05,2025-11-09,21108,422.16,Yes,No,Success
T01493,C315,P03,PR05,2025-09-29,5153,103.06,Yes,Yes,Success
T01494,C428,P06,PR08,2025-01-16,12253,245.06,No,No,Success
T01495,C294,P13,PR01,2025-07-28,26947,808.41,Yes,No,Success
T01496,C182,P06,PR01,2025-12-29,20894,626.82,Yes,No,Success
T01497,C117,P12,PR02,2025-11-28,13646,341.15,No,No,Success
T01498,C451,P20,PR05,2025-02-01,1836,36.72,No,Yes,Success
T01499,C007,P01,PR01,2025-06-17,35176,1055.28,Yes,Yes,Failed
T01500,C490,P06,PR05,2025-04-07,5047,100.94,No,No,Success
T01501,C447,P05,PR08,2025-11-04,6854,137.08,Yes,Yes,Success
T01502,C260,P05,PR06,2025-08-16,12132,424.62,Yes,Yes,Success
